course_id	result_id	name	date	dist(km)	climb(m)	score
3529	2951	Peak Forest	12-7-2015	9.7	198.0	5361.053306
3906	2926	Blisco Dash	15-7-2015	8.0	650.0	6862.999607
3494	2925	Widdop	15-7-2015	11.3	366.0	3260.999022
3922	2942	Hoofstones	18-7-2015	12.9	425.0	3312.995213
3555	2929	Ingleborough	18-7-2015	11.0	600.0	2051.984556
3990	2938	40th Kentmere Horseshoe	19-7-2015	19.8	1006.0	4266.998792
3820	2941	Holme Moss	19-7-2015	25.5	1285.0	3104.012102
3566	2945	Green Green Grass Of Home	22-7-2015	7.2	457.0	7597.000168
3870	2958	Harrock Hill 3	22-7-2015	8.4	275.0	1503.000512
3731	2963	Sheldon	23-7-2015	6.4	162.0	4694.99785
3764	2954	Ben Rinnes Five Tops	25-7-2015	22.6	1500.0	2675.000224
3682	2960	Bingley Show	25-7-2015	10.6	304.0	5639.999014
3974	2948	Turnslack	25-7-2015	12.9	610.0	4089.998018
3597	2962	Cock Hill Wood	30-7-2015	5.4	339.0	3301.988837
3992	2961	Heart Of The Lakes Rydal Round	30-7-2015	14.5	915.0	2257.02287
3650	2964	Borrowdale	1-8-2015	27.0	2000.0	1488.999599
3509	2967	Arenig Fawr	2-8-2015	13.0	1000.0	2325.001818
3748	2965	Worsthorne Moor	2-8-2015	10.9	274.0	2324.017813
3614	2971	Parwich Panoramic Five	4-8-2015	8.5	200.0	2142.003643
3950	2974	Salt Cellar	7-8-2015	10.9	486.0	3559.997159
3783	2981	Turner Landscape	8-8-2015	17.0	910.0	2922.000833
3495	2976	Boulsworth Fell	9-8-2015	10.5	300.0	2468.00354
3639	2980	Round Hill	9-8-2015	14.1	335.0	12634.004139
3943	2986	Seven Sevens	15-8-2015	30.5	2675.0	1989.006046
3715	2987	Lakeland Country Fair	16-8-2015	11.0	716.0	9017.001419
3891	2990	Sedbergh Hills	16-8-2015	22.5	1830.0	7004.014766
3577	2983	Sheep Fell Over	16-8-2015	5.0	193.0	2343.010656
3552	2997	Round Latrigg	19-8-2015	8.8	244.0	2888.013175
3865	2995	Gargrave Show	22-8-2015	5.6	274.0	1910.99266
4042	2996	Weasdale Horseshoe	22-8-2015	14.0	610.0	5570.999422
3638	2998	Crook Peak Cake Race	26-8-2015	4.8	200.0	4101.00959
3908	3002	Ennerdale Show	26-8-2015	3.0	200.0	4171.021587
3871	2999	Harrock Hill 4	26-8-2015	8.4	275.0	98999.999887
3947	3003	Pendleton	29-8-2015	8.0	457.0	1863.987164
3773	3046	Barrow	31-8-2015	5.7	435.0	2738.001608
3466	3704	Barrel Inn	1-9-2015	10.4	460.0	2491.999428
3734	3006	Kilnsey Crag	1-9-2015	2.0	124.0	2239.994712
4080	3015	Ilkley Incline	2-9-2015	1.6	171.0	631.019604
4002	3016	Derek Price Memorial Grisedale Horseshoe	5-9-2015	16.0	1525.0	423.074805
3824	3036	Bradley	6-9-2015	6.0	230.0	1400.008758
3613	3029	Shelf Moor	6-9-2015	9.1	457.0	2146.002547
4045	3025	Great Westmorland Trail	12-9-2015	13.0	400.0	3401.000274
3946	3027	Padfield Plum Fair Scamper	13-9-2015	8.8	320.0	3335.000351
3803	3019	Yorkshireman Off Road Half Marathon	13-9-2015	24.0	650.0	12628.000012
3802	3017	Yorkshireman Off Road Marathon	13-9-2015	42.0	1000.0	12174.001298
3973	3037	Three Shires	19-9-2015	20.0	1220.0	3548.999993
3796	3028	Beefys Nab	20-9-2015	4.8	198.0	2829.99786
3553	3040	Dale Head	20-9-2015	7.3	675.0	174600.000342
3791	3041	Thieveley Pike	26-9-2015	7.0	400.0	2242.995321
3690	3047	Fan Fawr	3-10-2015	3.2	305.0	797.135209
3730	3044	Saddleworth Edges	3-10-2015	13.0	350.0	160980.000198
3573	3045	Levisham Limping	4-10-2015	11.2	330.0	2926.001613
3916	3049	Andrew Heywood Memorial Windgather	11-10-2015	21.7	762.0	2104.988089
3725	3054	Kate Burge From Sea To Summit	11-10-2015	10.3	950.0	2974.011368
3856	3053	Buttermere Shepherds Meet	24-10-2015	2.75	300.0	3563.999286
3867	3056	Great Whernside	24-10-2015	6.5	475.0	3077.014212
3797	3052	Bronte Way	25-10-2015	12.0	351.0	3691.998242
3778	3068	Leg It Round Lathkil	8-11-2015	11.5	290.0	1268.994973
3728	3057	Wadsworth Half Trog	8-11-2015	15.0	420.0	934.003777
3861	3072	Dunnerdale	14-11-2015	8.0	550.0	12602.000586
3551	3066	Tour Of Pendle	14-11-2015	27.0	1473.0	2753.015163
3527	3069	Gravy Pud	6-12-2015	8.0	305.0	10822.00282
4516	3070	Hayfield Santa Dash	6-12-2015	4.5	160.0	2308.00185
4562	3079	Really Wild Boar	19-12-2015	8.0	427.0	2434.991627
3706	3180	Bowstones	31-12-2015	11.0	325.0	2232.005761
4417	3082	Giants Tooth	1-1-2016	4.8	120.0	1352.008291
4556	3083	Nine Standards	1-1-2016	12.9	549.0	2121.004789
4180	3093	Trigger	10-1-2016	32.0	1650.0	1719.985762
4281	3096	Ashurst Beacon	23-1-2016	9.5	290.0	2344.01267
4428	3204	Blakes Heaven	23-1-2016	8.0	503.0	1937.01244
4216	3462	Craig Yr Allt	23-1-2016	6.0	300.0	8815.00038
4326	3097	Hoofstones	30-1-2016	12.9	425.0	6751.997046
4128	3331	Tarren Hendre	30-1-2016	9.7	610.0	4077.999238
4303	3213	Tigger Tor	31-1-2016	15.3	514.0	8317.000097
4373	3215	Titterstone Clee	6-2-2016	4.1	229.0	2808.997437
4372	3216	Long Mynd Valleys	7-2-2016	18.5	1372.0	2043.991266
4377	3102	Mickleden Straddle	7-2-2016	23.0	741.0	19656.999918
4148	3229	Carnethy 5	13-2-2016	10.0	760.0	8526.000995
4509	3230	Mr Sparkles Dark un	19-2-2016	8.1	214.0	2366.012725
4381	3099	Bleasdale Circle	20-2-2016	8.0	381.0	3301.995103
4578	3101	Flower Scar	21-2-2016	11.7	660.0	4377.011813
4203	3232	Ilkley Moor	21-2-2016	8.0	401.0	2064.002459
4286	3103	Midgley Moor	27-2-2016	8.0	381.0	6757.003609
4267	3330	Pipe Dream	5-3-2016	8.2	518.0	98340.000258
4520	3119	Stan Bradshaw Pendle Round	5-3-2016	16.7	590.0	2891.009776
4587	3273	Bluebell 1	6-3-2016	7.6	190.0	2327.033871
4208	3118	Ian Roberts Memorial	6-3-2016	10.3	260.0	1688.012435
4471	3463	Sedbergh 3 Peaks	8-3-2016	3.6	462.0	1265.014692
4426	3114	Black Combe	12-3-2016	13.0	1000.0	817.994374
4119	3217	Carding Mill Canter	12-3-2016	7.8	580.0	1880.99545
4494	3275	Don Morrison Memorial Edale Skyline	13-3-2016	34.0	1373.0	1899.006354
4287	3154	Boulsworth Bog	19-3-2016	13.2	425.0	3020.998202
4514	3278	Causey Pike	19-3-2016	7.2	543.0	693.047406
4580	3153	Chicken Run	19-3-2016	9.4	322.0	874.42507
4130	3332	Yr Aran	19-3-2016	16.1	945.0	2325.984522
4228	3156	Carrock Fell	20-3-2016	9.0	500.0	2026.002774
4615	3280	Heptonstall	20-3-2016	24.8	966.0	9829.003655
4220	3131	Hoppits Hill	20-3-2016	5.6	250.0	1855.005554
4301	3279	Wolfs Pit	20-3-2016	9.0	450.0	4190.006299
4574	3219	Wrekin	20-3-2016	8.8	519.0	1977.008907
4322	3283	Llantysilio	26-3-2016	9.9	640.0	2019.01867
4503	3281	Rivington Pike	26-3-2016	5.2	213.0	14607.00087
4554	3272	Peat Pits Wood 1	27-3-2016	5.5	106.0	2073.00734
4636	3297	Llanbedr To Blaenafon	2-4-2016	26.0	1372.0	2449.006182
4654	3109	New Dungeon Ghyll	2-4-2016	5.6	640.0	6325.001112
4570	3285	Pendle	2-4-2016	7.3	457.0	3017.006507
4650	3178	Errwood Long	3-4-2016	16.0	520.0	1342.051951
4625	3111	Lads Leap	3-4-2016	9.5	518.0	1771.988314
4186	3265	Trunce 1	4-4-2016	6.4	170.0	2323.02074
4147	3110	Loughrigg	6-4-2016	6.4	330.0	1068.002069
4289	3108	Coledale Horseshoe	9-4-2016	13.7	915.0	3768.992155
4656	3113	Donard - Commedagh Horseshoe	9-4-2016	14.0	1080.0	904.003209
4564	3107	Wardle Skyline	9-4-2016	11.3	381.0	2381.002173
4347	3170	Grisedale Grind	13-4-2016	4.0	480.0	4311.002562
4114	3174	20th Anniversary Waltz	16-4-2016	18.5	1100.0	2088.057769
4113	3124	Teenager With Altitude	16-4-2016	24.7	2300.0	2295.000036
4419	3302	5 Tors	17-4-2016	12.6	313.0	4876.002239
4233	3304	Wrekin Streak	20-4-2016	4.5	247.0	3401.031728
4378	3129	Hartcliff Hill	21-4-2016	4.0	150.0	5965.004179
4116	3130	Kinder Downfall	24-4-2016	15.4	600.0	1478.008788
4187	3266	Trunce 2	25-4-2016	6.4	170.0	101759.999716
4313	3161	Orchan Rocks	26-4-2016	5.4	280.0	1562.010248
4380	3172	Lords Seat	27-4-2016	8.0	430.0	7682.99493
4682	3257	Dick Hudsons	28-4-2016	11.2	335.0	2517.992349
4561	3173	62nd Three Peaks	30-4-2016	37.4	1608.0	4057.007983
4437	3167	Coniston	30-4-2016	14.0	1065.0	2999.008143
4140	3309	Llangynhafal Loop	30-4-2016	7.6	533.0	1112.005409
4547	3310	Red Kite Challenge	30-4-2016	21.0	600.0	1604.982241
4566	3311	Stuc A Chroin 5000	30-4-2016	22.0	1500.0	2303.041252
4497	3163	The Cake Race	30-4-2016	16.0	518.0	2892.988528
4155	3242	Great Hameldon	1-5-2016	9.6	338.0	4785.019354
4391	3162	Coiners	2-5-2016	12.2	405.0	1798.001443
4335	3314	Burbage Skyline	3-5-2016	9.3	366.0	11022.999065
4453	3185	Lothersdale	4-5-2016	5.8	180.0	3184.993275
4352	3175	Rainow 5	4-5-2016	8.0	229.0	3590.999704
4211	3214	Tigers Todger	4-5-2016	9.6	259.0	4574.01303
4572	3234	Jack Bloor Race	10-5-2016	8.4	350.0	1824.005398
4521	3243	Mearley Clough	10-5-2016	5.6	380.0	2647.000784
4234	3317	Caradoc Classic	11-5-2016	5.6	268.0	2757.997275
4557	3225	Cautley Horseshoe	11-5-2016	7.54	805.0	7185.000169
4150	3269	Bollington Festival 3 Peaks	14-5-2016	9.0	370.0	2396.997209
4273	3247	Cressbrook Crawl	14-5-2016	10.5	350.0	3092.000177
4493	3246	Fairfield Horseshoe	14-5-2016	14.5	914.0	1155.007165
4415	3255	Malham Kirkby Fell	14-5-2016	6.4	274.0	2083.004184
4188	3267	Trunce 3	16-5-2016	6.4	170.0	4361.011773
4250	3323	Totley Moor	17-5-2016	8.3	440.0	2656.013406
4533	3338	Blackstone Edge	18-5-2016	5.6	366.0	2661.007172
4143	3293	Caw	18-5-2016	9.3	550.0	1302.032804
4452	3292	Kildwick	18-5-2016	6.0	245.0	1606.004286
4269	3277	Latrigg	18-5-2016	4.8	290.0	10554.008035
4251	3324	Latterbarrow Loop	18-5-2016	4.8	250.0	2965.001014
4248	3377	Hayfield May Queen	20-5-2016	4.7	200.0	1447.004865
4705	3294	Buttermere Sailbeck	21-5-2016	15.0	1315.0	1576.995076
4486	3326	Mount Famine	21-5-2016	8.0	564.0	164280.00015
4166	3341	Y Gader	21-5-2016	16.2	915.0	5916.018156
4318	3328	Glaramara	22-5-2016	8.0	700.0	1094.038091
4559	3339	Lantern Pike Dash	22-5-2016	2.0	200.0	2148.992705
4555	3340	Peat Pits Wood 2	22-5-2016	5.5	106.0	5185.002341
4329	3479	Great Orme	24-5-2016	6.6	378.0	3839.013899
4283	3361	Batch Bash	25-5-2016	4.8	305.0	1456.988031
4277	3344	Harrock Hill 1	25-5-2016	8.4	275.0	4035.015869
4413	3359	Hutton Roof Crags	28-5-2016	11.3	397.0	2169.003769
4358	3381	Isle Of Jura	28-5-2016	28.0	2370.0	8335.001583
4212	3362	Slieve Donard	28-5-2016	10.0	850.0	2778.027551
4697	3470	Coniston Gullies	29-5-2016	1.5	900.0	1804.019319
4439	3376	Saddleworth	29-5-2016	4.7	290.0	3061.001576
4338	3358	Austwick Amble	30-5-2016	13.0	365.0	4186.998759
4261	3350	Shutlingsloe	30-5-2016	3.0	270.0	2995.999596
4371	3370	40th Otley Chevin	1-6-2016	4.5	210.0	1951.999843
4425	3367	Hebden Bridge	2-6-2016	10.4	350.0	2853.012792
4327	3372	Hendersons End	2-6-2016	11.0	381.0	1940.008107
4451	3365	Ingleton Scenery	2-6-2016	7.5	270.0	3016.998166
4332	3383	Duddon Valley	4-6-2016	29.0	1830.0	1656.001725
4354	3368	Pen Y Ghent	4-6-2016	9.5	564.0	1665.016005
4207	3385	Welsh 1000m Peaks	4-6-2016	32.0	2440.0	2641.998437
4401	3401	Wharfedale Trail 1/2 Marathon	4-6-2016	21.0	590.0	1987.006572
4291	3373	Wincle Trout	4-6-2016	8.5	280.0	1906.007521
4430	3374	Edenfield	5-6-2016	10.3	477.0	5483.017218
4710	3475	Kettlewell	5-6-2016	2.4	183.0	97560.000007
4545	3389	Yomp Mountain Challenge	5-6-2016	37.0	1326.0	2425.996835
4189	3391	Trunce 4	6-6-2016	6.4	170.0	1450.017983
4169	3375	Paddys Pole	7-6-2016	6.0	336.0	948.049724
4146	3396	Boars Head	8-6-2016	13.0	400.0	1176.01296
4527	3390	Calver Peak	8-6-2016	8.0	275.0	2386.998766
4256	3393	Holcombe Two Towers	8-6-2016	6.5	400.0	10050.00118
4613	3380	Kettlewell Anniversary	9-6-2016	8.0	550.0	2303.007108
4477	3394	Walsh Two Lads	9-6-2016	8.4	274.0	3287.990001
4513	3446	Ennerdale Horseshoe	11-6-2016	36.8	2290.0	2057.008938
4235	3417	Pedol Cwm Pennant	11-6-2016	24.0	1700.0	7259.000573
4284	3476	Roman Wall Show	11-6-2016	7.1	189.0	3102.002561
4614	3402	Howtown	12-6-2016	21.4	1400.0	1455.992608
4487	3403	Knowl Hill	12-6-2016	9.7	396.0	3006.997841
4583	3450	Ben Sheann	15-6-2016	3.3	390.0	2349.997951
4369	3416	Gill Garth Gallop	15-6-2016	9.8	550.0	1928.993914
4325	3485	Hotfoot Up Famau	15-6-2016	5.6	366.0	4766.01065
4339	3412	Aggies Staircase	16-6-2016	6.4	350.0	4228.000533
4657	3452	John Clarke Memorial Race	17-6-2016	5.0	290.0	2316.025979
4701	3478	Pigeon Tower	17-6-2016	8.0	370.0	8724.0063
4123	3442	Buckden Pike	18-6-2016	6.0	486.0	3387.000192
4164	3441	Great Lakes Run	18-6-2016	21.0	2130.0	2508.993938
4355	3482	Peter Brinsley Bosley Fete	18-6-2016	7.5	250.0	3827.002497
4540	3456	V3k Ultra Skyrunning	18-6-2016	55.0	4500.0	1112.012951
4582	3440	Castle Canter	19-6-2016	12.0	466.0	4389.033497
4414	3445	Settle Hills	19-6-2016	11.3	400.0	3597.000655
4103	3443	Bridestone	21-6-2016	7.5	375.0	899.09996
4278	3444	Harrock Hill 2	22-6-2016	8.4	275.0	2237.990119
4174	3453	Langstrath	22-6-2016	7.5	430.0	3401.996707
4100	3460	Pontesbury	22-6-2016	4.9	354.0	527.068298
4242	3492	Blacka Moor Chase	23-6-2016	10.0	440.0	894.240878
4156	3477	Tideswell	24-6-2016	7.1	260.0	2132.999669
4346	3514	Callow	26-6-2016	8.0	760.0	3553.000126
4488	3496	Kinder Trog	26-6-2016	25.7	1064.0	2549.993364
4593	3495	Langley Fete	26-6-2016	4.5	198.0	932.149939
4109	3498	North Devon  Aonb Marathon	26-6-2016	42.2	1031.0	1087.00567
4190	3510	Trunce 5	27-6-2016	6.4	170.0	882.234474
4659	3488	Calton Crawl	28-6-2016	8.8	244.0	2185.003951
4357	3500	Cragg Vale	29-6-2016	6.4	244.0	1669.994626
4118	3489	Eddies Revenge	29-6-2016	6.1	323.0	1948.992525
4102	3538	Chevy Chase	2-7-2016	32.2	1219.0	3121.001776
4616	3501	Heptonstall Festival	2-7-2016	9.5	460.0	2475.000121
4483	3543	Oakworth Haul	2-7-2016	9.0	250.0	7994.010355
4565	3603	Thurlstone Chase	2-7-2016	6.4	244.0	2643.010523
4711	3516	Warslow Beer Festival	2-7-2016	10.0	533.0	3455.002444
4099	3502	Bampton Sports Day	3-7-2016	8.8	244.0	2692.99537
4396	3523	Langdale Gala	3-7-2016	1.9	178.0	2475.011395
4299	3536	Hathersage Gala	4-7-2016	7.2	325.0	3204.987853
4698	3545	20 Barriers	5-7-2016	8.0	160.0	10454.013283
4266	3541	Saltwell Harriers	5-7-2016	9.0	300.0	2794.001623
4304	3535	Stoodley Pike	5-7-2016	5.0	213.0	11026.00513
4361	3582	Reston Scar Scamper	6-7-2016	6.0	301.0	3049.0033
4618	3568	Wormstones	6-7-2016	6.4	411.0	4089.00992
4115	3555	Rangers Aldermans Ascent	7-7-2016	8.5	402.0	2404.997969
4447	3570	Baildon Canter	9-7-2016	5.0	152.0	7720.000028
4126	3556	Tal Y Fan	9-7-2016	12.8	786.0	2186.000097
4404	3569	Narradale	10-7-2016	20.0	1080.0	2121.981697
4262	3692	Bull Hill	14-7-2016	8.8	335.0	2003.020485
4440	3562	Ingleborough	16-7-2016	11.0	600.0	7177.002766
4713	3633	Kerridge Climb	16-7-2016	1.6	95.0	5227.005316
4383	3621	Cosdon	17-7-2016	5.2	315.0	2825.994035
4360	3675	Kentmere Horseshoe	17-7-2016	19.8	1006.0	2455.99056
4191	3622	Trunce 6	18-7-2016	6.4	170.0	723.004998
4469	3588	Blisco Dash	20-7-2016	8.0	650.0	2462.001406
4505	3574	Widdop	20-7-2016	11.3	366.0	1962.004671
4279	3581	Harrock Hill 3	21-7-2016	8.4	275.0	3215.997197
4622	3598	Sheldon	21-7-2016	6.4	162.0	2229.042999
4336	3583	Bingley Show	23-7-2016	10.6	304.0	2052.0016
4107	3592	Holme Moss	24-7-2016	25.5	1285.0	1856.023082
4255	3617	Green Green Grass Of Home	27-7-2016	8.0	457.0	1964.036942
4160	3596	Beetham Sports	30-7-2016	9.3	283.0	2513.00069
4714	3597	Ben Rinnes Five Tops	30-7-2016	22.4	1520.0	1434.031688
4517	3595	Turnslack	30-7-2016	12.9	610.0	98519.999773
4139	3599	Arenig Fawr	31-7-2016	13.0	1000.0	2878.002066
4695	3628	Farlton Knott	31-7-2016	7.2	457.0	1588.988748
4552	3602	Crow Hill Reverse	2-8-2016	8.0	305.0	3085.996573
4694	3601	Fellside	3-8-2016	11.3	580.0	7710.000948
4569	3618	Salt Cellar	5-8-2016	10.9	486.0	3061.019497
4317	3606	Borrowdale	6-8-2016	27.0	2000.0	1780.986152
4384	3620	Great West	6-8-2016	8.0	415.0	122339.999852
4375	3608	Osmotherley Show	6-8-2016	8.8	320.0	2532.013452
4652	3706	James Thorn	7-8-2016	8.0	491.0	1250.987893
4307	3626	Round Hill	7-8-2016	14.1	335.0	1488.000955
4660	3607	Worsthorne Moor	7-8-2016	10.9	274.0	1474.983939
4192	3623	Trunce 7	8-8-2016	6.4	170.0	1386.998004
4319	3634	Steel Fell	10-8-2016	5.0	400.0	2385.003229
4684	3641	Kings Challenge	11-8-2016	9.6	360.0	769.153622
4518	3639	Turner Landscape	13-8-2016	17.0	910.0	2331.009806
4314	3689	Boulsworth Fell	14-8-2016	10.5	300.0	1508.995623
4491	3643	Forestburn	14-8-2016	5.6	150.0	1076.008844
4560	3644	Lowther Lakeland Trail	14-8-2016	21.0	430.0	2399.002127
4590	3632	Sedbergh Hills	14-8-2016	22.5	1830.0	2452.00473
4162	3640	Sheep Fell Over	14-8-2016	5.0	193.0	1713.016731
4504	3646	Two Hillforts	14-8-2016	14.8	570.0	1442.011507
4498	3655	Burnsall Classic	20-8-2016	2.4	274.0	3401.000222
4551	3691	Darwen Gala Catherine Dowdall Memorial	20-8-2016	7.5	283.0	2134.023416
4214	3653	Lakeland Country Fair	21-8-2016	11.0	716.0	5093.011278
4345	3700	Lomonds Of Fife	21-8-2016	16.2	760.0	2189.998532
4193	3668	Trunce 8	22-8-2016	6.4	170.0	6879.003967
4272	3730	Crook Peak Cake Race	24-8-2016	4.8	200.0	935.247101
4280	3654	Harrock Hill 4	24-8-2016	8.4	275.0	1667.001664
4351	3657	Ragleth Inn	24-8-2016	6.4	490.0	2381.010596
4231	3674	Arnison Crag Horseshoe	27-8-2016	5.0	300.0	7725.000226
4215	3670	Brecon Beacons	27-8-2016	30.6	1372.0	5687.005282
4628	3734	Crowden Horseshoe	28-8-2016	12.9	518.0	10065.010474
4359	3663	Grasmere Senior Guides Race	28-8-2016	2.5	270.0	2894.000876
4337	3703	Barrel Inn	30-8-2016	10.4	460.0	7874.006866
4270	3677	Kilnsey Crag	30-8-2016	2.0	124.0	1929.04384
4141	3693	Hades Hill	1-9-2016	8.0	360.0	2717.001776
4653	3733	Derek Price Memorial Grisedale Horseshoe	3-9-2016	16.0	1525.0	2542.020308
4512	3759	Gladstone 9	3-9-2016	14.5	855.0	4563.021904
4321	3712	Longshaw Sheepdog Trials	3-9-2016	9.7	305.0	2278.051146
4438	3684	Bradley	4-9-2016	6.0	230.0	2317.9904
4422	3681	Castle Carr	4-9-2016	22.5	1150.0	1948.999411
4331	3714	Exterminator	4-9-2016	25.7	1290.0	3042.004042
4575	3713	Stretton Skyline	4-9-2016	30.5	1357.0	1402.008927
4382	3737	Sourton Tors	7-9-2016	3.9	244.0	3959.002148
4715	3718	Fallfest 5	10-9-2016	7.9	182.0	2934.005288
4443	3736	Great Westmorland Trail	10-9-2016	13.0	400.0	6854.003391
4446	3745	Hodder Valley Show	10-9-2016	10.0	350.0	1945.990426
4634	3724	Bluebell 3	11-9-2016	7.6	190.0	2092.988834
4385	3762	Cyrn-y-brain	11-9-2016	11.25	365.0	1712.978083
4623	3732	Padfield Plum Fair Scamper	11-9-2016	8.8	320.0	904.21602
4472	3726	Yorkshireman Off Road Marathon	11-9-2016	42.0	1000.0	8105.001112
4168	3763	King Johns Castle	17-9-2016	7.4	265.0	4564.002826
4324	3750	Lantern Pike	17-9-2016	8.0	320.0	8242.014171
4624	3756	Merrick Hill	17-9-2016	12.4	750.0	2925.997497
4478	3749	Three Shires	17-9-2016	20.0	1220.0	3091.003089
4448	3748	Beefys Nab	18-9-2016	4.8	198.0	7042.013283
4629	3796	Chunal	21-9-2016	4.8	305.0	6248.000543
4183	3766	Thieveley Pike	24-9-2016	7.0	400.0	5567.998975
4418	3787	Langdale Horseshoe	8-10-2016	21.1	1450.0	3173.005907
4276	3791	Manor Water	8-10-2016	16.0	670.0	11549.006204
4468	3777	Withins Skyline	9-10-2016	12.0	300.0	2312.059857
4394	3789	Kate Burge From Sea To Summit	15-10-2016	10.3	950.0	10151.004905
4290	3790	Andrew Heywood Memorial Windgather	16-10-2016	21.7	762.0	7081.997376
4738	3808	Really Wild Boar	23-10-2016	8.0	427.0	2214.987008
4449	3804	Bronte Way	30-10-2016	12.0	351.0	2470.023521
4274	3820	Cop Hill	6-11-2016	11.3	274.0	2297.034462
4655	3828	Dunnerdale	12-11-2016	8.0	550.0	3076.996234
4112	3826	Tour Of Pendle	19-11-2016	27.0	1473.0	3478.015735
4475	3821	Wrekin Wrecker	20-11-2016	12.9	732.0	2345.022978
4549	3825	Kirkby Moor	26-11-2016	10.5	490.0	2361.990973
5139	3834	Giants Tooth	1-1-2017	4.8	120.0	1835.027019
4753	3833	Nine Standards	1-1-2017	12.9	549.0	4255.005295
4868	3897	Yha king Of The Castle	8-1-2017	2.5	200.0	4314.003232
4887	3846	Ashurst Beacon	14-1-2017	9.5	290.0	881.292384
4808	3858	Hoofstones	28-1-2017	12.9	425.0	478.101754
4768	3851	Tarren Hendre	28-1-2017	9.7	610.0	10980.000195
4936	3859	Tigger Tor	29-1-2017	15.5	514.0	1395.005777
4825	3863	Titterstone Clee	4-2-2017	4.1	229.0	6299.001836
4833	3862	Wadsworth Trog	4-2-2017	31.0	1110.0	1796.98675
4826	3860	Long Mynd Valleys	5-2-2017	18.5	1372.0	1289.000795
4908	3868	Carnethy 5	11-2-2017	10.0	760.0	9446.004698
4831	3869	Windy Hill	12-2-2017	14.5	390.0	1145.011921
5039	3881	Mr Sparkles Dark un	17-2-2017	8.1	214.0	1800.008212
4994	3871	Flower Scar	18-2-2017	13.3	660.0	1300.981164
5193	3886	Glen Mona	25-2-2017	13.0	650.0	2040.009177
4777	3873	Midgley Moor	25-2-2017	8.0	381.0	2335.000504
5055	3877	Hoppits Hill	26-2-2017	5.6	250.0	2924.002293
5206	3890	High Peak Marathon	3-3-2017	67.0	1645.0	1241.015174
4751	3891	Carding Mill Canter	4-3-2017	8.0	580.0	1741.994667
4824	3888	Pipe Dream	4-3-2017	8.2	518.0	911.2402
4803	3889	Stan Bradshaw Pendle Round	4-3-2017	16.7	590.0	2299.004429
5088	3899	Black Combe	11-3-2017	13.0	1000.0	1790.009872
4765	3902	Yr Aran	18-3-2017	16.1	945.0	2091.040703
4750	3901	Carrock Fell	19-3-2017	9.0	500.0	2473.00001
5272	3904	Heptonstall	19-3-2017	24.8	966.0	2496.000252
4934	3910	Wolfs Pit	19-3-2017	9.0	450.0	3762.009657
5177	3907	Wrekin	19-3-2017	8.8	519.0	5678.000001
5019	3905	Boulsworth Bog	25-3-2017	13.2	425.0	2928.001933
5195	3915	Don Morrison Memorial Edale Skyline	26-3-2017	34.0	1373.0	2866.009863
